orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,productID,unitPrice_x,quantity,discount,Revenue,companyName,contactName,contactTitle,city,country,productName,quantityPerUnit,unitPrice_y,discontinued,categoryID,categoryName,description,YearMonth,Revenue_Total,CustomerSegment
10649,MAISD,5,2014-08-28,2014-09-25,2014-08-29,3,6.2,28,45.6,20,0,912.0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,Produce,Dried fruit and bean curd,2014-08,10430.58,High Value
10649,MAISD,5,2014-08-28,2014-09-25,2014-08-29,3,6.2,72,34.8,15,0,522.0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,4,Dairy Products,Cheeses,2014-08,10430.58,High Value
10650,FAMIA,5,2014-08-29,2014-09-26,2014-09-03,3,176.81,30,25.89,30,0,776.7,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Sao Paulo,Brazil,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,Seafood,Seaweed and fish,2014-08,4438.9,Low Value
10650,FAMIA,5,2014-08-29,2014-09-26,2014-09-03,3,176.81,53,32.8,25,0,819.9999999999999,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Sao Paulo,Brazil,Perth Pasties,48 pieces,32.8,1,6,Meat & Poultry,Prepared meats,2014-08,4438.9,Low Value
10650,FAMIA,5,2014-08-29,2014-09-26,2014-09-03,3,176.81,54,7.45,30,0,223.5,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Sao Paulo,Brazil,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,2014-08,4438.9,Low Value
10651,WANDK,8,2014-09-01,2014-09-29,2014-09-11,2,20.6,19,9.2,12,0,110.39999999999999,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,10653.85,High Value
10651,WANDK,8,2014-09-01,2014-09-29,2014-09-11,2,20.6,22,21.0,20,0,420.0,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Gustaf's Knackebröd,24 - 500 g pkgs.,21.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2014-09,10653.85,High Value
10652,GOURL,4,2014-09-01,2014-09-29,2014-09-08,2,7.14,30,25.89,2,0,51.78,Gourmet Lanchonetes,André Fonseca,Sales Associate,Campinas,Brazil,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,Seafood,Seaweed and fish,2014-09,8702.23,Medium Value
10652,GOURL,4,2014-09-01,2014-09-29,2014-09-08,2,7.14,42,14.0,20,0,280.0,Gourmet Lanchonetes,André Fonseca,Sales Associate,Campinas,Brazil,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2014-09,8702.23,Medium Value
10653,FRANK,1,2014-09-02,2014-09-30,2014-09-19,1,93.25,16,17.45,30,0,523.5,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,28722.71,High Value
10653,FRANK,1,2014-09-02,2014-09-30,2014-09-19,1,93.25,60,34.0,20,0,680.0,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,2014-09,28722.71,High Value
10654,BERGS,5,2014-09-02,2014-09-30,2014-09-11,1,55.26,4,22.0,12,0,264.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Chef Anton's Cajun Seasoning,48 - 6 oz jars,22.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2014-09,26968.149999999998,High Value
10654,BERGS,5,2014-09-02,2014-09-30,2014-09-11,1,55.26,39,18.0,20,0,360.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Chartreuse verte,750 cc per bottle,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2014-09,26968.149999999998,High Value
10654,BERGS,5,2014-09-02,2014-09-30,2014-09-11,1,55.26,54,7.45,6,0,44.7,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,2014-09,26968.149999999998,High Value
10655,REGGC,1,2014-09-03,2014-10-01,2014-09-11,2,4.41,41,9.65,20,0,193.0,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,Seafood,Seaweed and fish,2014-09,7047.6,Medium Value
10656,GREAL,6,2014-09-04,2014-10-02,2014-09-10,1,57.15,14,23.25,3,0,69.75,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Tofu,40 - 100 g pkgs.,23.25,0,7,Produce,Dried fruit and bean curd,2014-09,19001.13,High Value
10656,GREAL,6,2014-09-04,2014-10-02,2014-09-10,1,57.15,44,19.45,28,0,544.6,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Gula Malacca,20 - 2 kg bags,19.45,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2014-09,19001.13,High Value
10656,GREAL,6,2014-09-04,2014-10-02,2014-09-10,1,57.15,47,9.5,6,0,57.0,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,19001.13,High Value
10657,SAVEA,2,2014-09-04,2014-10-02,2014-09-15,2,352.69,15,15.5,50,0,775.0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Genen Shouyu,24 - 250 ml bottles,15.5,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2014-09,115673.39,High Value
10657,SAVEA,2,2014-09-04,2014-10-02,2014-09-15,2,352.69,41,9.65,24,0,231.60000000000002,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,Seafood,Seaweed and fish,2014-09,115673.39,High Value
10657,SAVEA,2,2014-09-04,2014-10-02,2014-09-15,2,352.69,46,12.0,45,0,540.0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Spegesild,4 - 450 g glasses,12.0,0,8,Seafood,Seaweed and fish,2014-09,115673.39,High Value
10657,SAVEA,2,2014-09-04,2014-10-02,2014-09-15,2,352.69,47,9.5,10,0,95.0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,115673.39,High Value
10657,SAVEA,2,2014-09-04,2014-10-02,2014-09-15,2,352.69,56,38.0,45,0,1710.0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2014-09,115673.39,High Value
10657,SAVEA,2,2014-09-04,2014-10-02,2014-09-15,2,352.69,60,34.0,30,0,1020.0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,2014-09,115673.39,High Value
10658,QUICK,4,2014-09-05,2014-10-03,2014-09-08,1,364.15,21,10.0,60,0,600.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,117483.39,High Value
10658,QUICK,4,2014-09-05,2014-10-03,2014-09-08,1,364.15,40,18.4,70,0,1288.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,2014-09,117483.39,High Value
10658,QUICK,4,2014-09-05,2014-10-03,2014-09-08,1,364.15,60,34.0,55,0,1870.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,2014-09,117483.39,High Value
10658,QUICK,4,2014-09-05,2014-10-03,2014-09-08,1,364.15,77,13.0,70,0,910.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2014-09,117483.39,High Value
10659,QUEEN,7,2014-09-05,2014-10-03,2014-09-10,2,105.81,31,12.5,20,0,250.0,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,Dairy Products,Cheeses,2014-09,27841.3,High Value
10659,QUEEN,7,2014-09-05,2014-10-03,2014-09-10,2,105.81,40,18.4,24,0,441.59999999999997,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,2014-09,27841.3,High Value
10659,QUEEN,7,2014-09-05,2014-10-03,2014-09-10,2,105.81,70,15.0,40,0,600.0,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2014-09,27841.3,High Value
10660,HUNGC,8,2014-09-08,2014-10-06,2014-10-15,1,111.29,20,81.0,21,0,1701.0,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,Elgin,USA,Sir Rodney's Marmalade,30 gift boxes,81.0,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,3063.2,Low Value
10661,HUNGO,7,2014-09-09,2014-10-07,2014-09-15,3,17.55,39,18.0,3,0,54.0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Chartreuse verte,750 cc per bottle,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2014-09,57317.39,High Value
10661,HUNGO,7,2014-09-09,2014-10-07,2014-09-15,3,17.55,58,13.25,49,0,649.25,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Escargots de Bourgogne,24 pieces,13.25,0,8,Seafood,Seaweed and fish,2014-09,57317.39,High Value
10662,LONEP,3,2014-09-09,2014-10-07,2014-09-18,2,1.28,68,12.5,10,0,125.0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,4258.6,Low Value
10663,BONAP,2,2014-09-10,2014-09-24,2014-10-03,2,113.15,40,18.4,30,0,552.0,Bon app',Laurence Lebihan,Owner,Marseille,France,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,2014-09,22793.95,High Value
10663,BONAP,2,2014-09-10,2014-09-24,2014-10-03,2,113.15,42,14.0,30,0,420.0,Bon app',Laurence Lebihan,Owner,Marseille,France,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2014-09,22793.95,High Value
10663,BONAP,2,2014-09-10,2014-09-24,2014-10-03,2,113.15,51,53.0,20,0,1060.0,Bon app',Laurence Lebihan,Owner,Marseille,France,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,7,Produce,Dried fruit and bean curd,2014-09,22793.95,High Value
10664,FURIB,1,2014-09-10,2014-10-08,2014-09-19,3,1.27,10,31.0,24,0,744.0,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,Ikura,12 - 200 ml jars,31.0,0,8,Seafood,Seaweed and fish,2014-09,7151.55,Medium Value
10664,FURIB,1,2014-09-10,2014-10-08,2014-09-19,3,1.27,56,38.0,12,0,456.0,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2014-09,7151.55,Medium Value
10664,FURIB,1,2014-09-10,2014-10-08,2014-09-19,3,1.27,65,21.05,15,0,315.75,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Lisboa,Portugal,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2014-09,7151.55,Medium Value
10665,LONEP,1,2014-09-11,2014-10-09,2014-09-17,2,26.31,51,53.0,20,0,1060.0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,7,Produce,Dried fruit and bean curd,2014-09,4258.6,Low Value
10665,LONEP,1,2014-09-11,2014-10-09,2014-09-17,2,26.31,59,55.0,1,0,55.0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,Raclette Courdavault,5 kg pkg.,55.0,0,4,Dairy Products,Cheeses,2014-09,4258.6,Low Value
10665,LONEP,1,2014-09-11,2014-10-09,2014-09-17,2,26.31,76,18.0,10,0,180.0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2014-09,4258.6,Low Value
10666,RICSU,7,2014-09-12,2014-10-10,2014-09-22,2,232.42,29,123.79,36,0,4456.4400000000005,Richter Supermarkt,Michael Holz,Sales Manager,Genève,Switzerland,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Meat & Poultry,Prepared meats,2014-09,19447.2,High Value
10666,RICSU,7,2014-09-12,2014-10-10,2014-09-22,2,232.42,65,21.05,10,0,210.5,Richter Supermarkt,Michael Holz,Sales Manager,Genève,Switzerland,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2014-09,19447.2,High Value
10667,ERNSH,7,2014-09-12,2014-10-10,2014-09-19,1,78.09,69,36.0,45,0,1620.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Gudbrandsdalsost,10 kg pkg.,36.0,0,4,Dairy Products,Cheeses,2014-09,103115.18,High Value
10667,ERNSH,7,2014-09-12,2014-10-10,2014-09-19,1,78.09,71,21.5,14,0,301.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Flotemysost,10 - 500 g pkgs.,21.5,0,4,Dairy Products,Cheeses,2014-09,103115.18,High Value
10668,WANDK,1,2014-09-15,2014-10-13,2014-09-23,2,47.22,31,12.5,8,0,100.0,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,Dairy Products,Cheeses,2014-09,10653.85,High Value
10668,WANDK,1,2014-09-15,2014-10-13,2014-09-23,2,47.22,55,24.0,4,0,96.0,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Pâté chinois,24 boxes x 2 pies,24.0,0,6,Meat & Poultry,Prepared meats,2014-09,10653.85,High Value
10668,WANDK,1,2014-09-15,2014-10-13,2014-09-23,2,47.22,64,33.25,15,0,498.75,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2014-09,10653.85,High Value
10669,SIMOB,2,2014-09-15,2014-10-13,2014-09-22,1,24.39,36,19.0,30,0,570.0,Simons bistro,Jytte Petersen,Owner,Kobenhavn,Denmark,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,2014-09,17894.15,High Value
10670,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48,23,9.0,32,0,288.0,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Tunnbröd,12 - 250 g pkgs.,9.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2014-09,28722.71,High Value
10670,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48,46,12.0,60,0,720.0,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Spegesild,4 - 450 g glasses,12.0,0,8,Seafood,Seaweed and fish,2014-09,28722.71,High Value
10670,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48,67,14.0,25,0,350.0,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Laughing Lumberjack Lager,24 - 12 oz bottles,14.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2014-09,28722.71,High Value
10670,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48,73,15.0,50,0,750.0,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Röd Kaviar,24 - 150 g jars,15.0,0,8,Seafood,Seaweed and fish,2014-09,28722.71,High Value
10670,FRANK,4,2014-09-16,2014-10-14,2014-09-18,1,203.48,75,7.75,25,0,193.75,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2014-09,28722.71,High Value
10671,FRANR,1,2014-09-17,2014-10-15,2014-09-24,1,30.34,16,17.45,10,0,174.5,France restauration,Carine Schmitt,Marketing Manager,Nantes,France,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,3172.1600000000003,Low Value
10671,FRANR,1,2014-09-17,2014-10-15,2014-09-24,1,30.34,62,49.3,10,0,493.0,France restauration,Carine Schmitt,Marketing Manager,Nantes,France,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,3172.1600000000003,Low Value
10671,FRANR,1,2014-09-17,2014-10-15,2014-09-24,1,30.34,65,21.05,12,0,252.60000000000002,France restauration,Carine Schmitt,Marketing Manager,Nantes,France,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2014-09,3172.1600000000003,Low Value
10672,BERGS,9,2014-09-17,2014-10-01,2014-09-26,2,95.75,38,263.5,15,0,3952.5,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2014-09,26968.149999999998,High Value
10672,BERGS,9,2014-09-17,2014-10-01,2014-09-26,2,95.75,71,21.5,12,0,258.0,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Flotemysost,10 - 500 g pkgs.,21.5,0,4,Dairy Products,Cheeses,2014-09,26968.149999999998,High Value
10673,WILMK,2,2014-09-18,2014-10-16,2014-09-19,1,22.76,16,17.45,3,0,52.349999999999994,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,3161.35,Low Value
10673,WILMK,2,2014-09-18,2014-10-16,2014-09-19,1,22.76,42,14.0,6,0,84.0,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2014-09,3161.35,Low Value
10673,WILMK,2,2014-09-18,2014-10-16,2014-09-19,1,22.76,43,46.0,6,0,276.0,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Ipoh Coffee,16 - 500 g tins,46.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2014-09,3161.35,Low Value
10674,ISLAT,4,2014-09-18,2014-10-16,2014-09-30,2,0.9,23,9.0,5,0,45.0,Island Trading,Helen Bennett,Marketing Manager,Cowes,UK,Tunnbröd,12 - 250 g pkgs.,9.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2014-09,6146.3,Medium Value
10675,FRANK,5,2014-09-19,2014-10-17,2014-09-23,2,31.85,14,23.25,30,0,697.5,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Tofu,40 - 100 g pkgs.,23.25,0,7,Produce,Dried fruit and bean curd,2014-09,28722.71,High Value
10675,FRANK,5,2014-09-19,2014-10-17,2014-09-23,2,31.85,53,32.8,10,0,328.0,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Perth Pasties,48 pieces,32.8,1,6,Meat & Poultry,Prepared meats,2014-09,28722.71,High Value
10675,FRANK,5,2014-09-19,2014-10-17,2014-09-23,2,31.85,58,13.25,30,0,397.5,Frankenversand,Peter Franken,Marketing Manager,München,Germany,Escargots de Bourgogne,24 pieces,13.25,0,8,Seafood,Seaweed and fish,2014-09,28722.71,High Value
10676,TORTU,2,2014-09-22,2014-10-20,2014-09-29,2,2.01,10,31.0,2,0,62.0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Ikura,12 - 200 ml jars,31.0,0,8,Seafood,Seaweed and fish,2014-09,10812.15,High Value
10676,TORTU,2,2014-09-22,2014-10-20,2014-09-29,2,2.01,19,9.2,7,0,64.39999999999999,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,10812.15,High Value
10676,TORTU,2,2014-09-22,2014-10-20,2014-09-29,2,2.01,44,19.45,21,0,408.45,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Gula Malacca,20 - 2 kg bags,19.45,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2014-09,10812.15,High Value
10677,ANTON,1,2014-09-22,2014-10-20,2014-09-26,3,4.03,26,31.23,30,0,936.9,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,7515.35,Medium Value
10677,ANTON,1,2014-09-22,2014-10-20,2014-09-26,3,4.03,33,2.5,8,0,20.0,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Geitost,500 g,2.5,0,4,Dairy Products,Cheeses,2014-09,7515.35,Medium Value
10678,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,12,38.0,100,0,3800.0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Queso Manchego La Pastora,10 - 500 g pkgs.,38.0,0,4,Dairy Products,Cheeses,2014-09,115673.39,High Value
10678,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,33,2.5,30,0,75.0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Geitost,500 g,2.5,0,4,Dairy Products,Cheeses,2014-09,115673.39,High Value
10678,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,41,9.65,120,0,1158.0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,Seafood,Seaweed and fish,2014-09,115673.39,High Value
10678,SAVEA,7,2014-09-23,2014-10-21,2014-10-16,3,388.98,54,7.45,30,0,223.5,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,2014-09,115673.39,High Value
10679,BLONP,8,2014-09-23,2014-10-21,2014-09-30,3,27.94,59,55.0,12,0,660.0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Raclette Courdavault,5 kg pkg.,55.0,0,4,Dairy Products,Cheeses,2014-09,19088.0,High Value
10680,OLDWO,1,2014-09-24,2014-10-22,2014-09-26,1,26.61,16,17.45,50,0,872.5,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,16325.15,High Value
10680,OLDWO,1,2014-09-24,2014-10-22,2014-09-26,1,26.61,31,12.5,20,0,250.0,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,Dairy Products,Cheeses,2014-09,16325.15,High Value
10680,OLDWO,1,2014-09-24,2014-10-22,2014-09-26,1,26.61,42,14.0,40,0,560.0,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2014-09,16325.15,High Value
10681,GREAL,3,2014-09-25,2014-10-23,2014-09-30,3,76.13,19,9.2,30,0,276.0,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,19001.13,High Value
10681,GREAL,3,2014-09-25,2014-10-23,2014-09-30,3,76.13,21,10.0,12,0,120.0,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,19001.13,High Value
10681,GREAL,3,2014-09-25,2014-10-23,2014-09-30,3,76.13,64,33.25,28,0,931.0,Great Lakes Food Market,Howard Snyder,Marketing Manager,Eugene,USA,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2014-09,19001.13,High Value
10682,ANTON,3,2014-09-25,2014-10-23,2014-10-01,2,36.13,33,2.5,30,0,75.0,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Geitost,500 g,2.5,0,4,Dairy Products,Cheeses,2014-09,7515.35,Medium Value
10682,ANTON,3,2014-09-25,2014-10-23,2014-10-01,2,36.13,66,17.0,4,0,68.0,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Louisiana Hot Spiced Okra,24 - 8 oz jars,17.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2014-09,7515.35,Medium Value
10682,ANTON,3,2014-09-25,2014-10-23,2014-10-01,2,36.13,75,7.75,30,0,232.5,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2014-09,7515.35,Medium Value
10683,DUMON,2,2014-09-26,2014-10-24,2014-10-01,1,4.4,52,7.0,9,0,63.0,Du monde entier,Janine Labrune,Owner,Nantes,France,Filo Mix,16 - 2 kg boxes,7.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2014-09,1615.8999999999999,Low Value
10684,OTTIK,3,2014-09-26,2014-10-24,2014-09-30,1,145.63,40,18.4,20,0,368.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,2014-09,13157.5,High Value
10684,OTTIK,3,2014-09-26,2014-10-24,2014-09-30,1,145.63,47,9.5,40,0,380.0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,Confections,"Desserts, candies, and sweet breads",2014-09,13157.5,High Value
